Date,Term,Cluster,X Coordinate,Y Coordinate
1/28/15,exponentially,2,-10.739775657653809,23.8372859954834
1/28/15,niaep,14,-10.67330265045166,24.474945068359375
1/28/15,flowserve,-1,-11.953130722045898,26.261903762817383
1/28/15,pact,5,-9.45859146118164,23.58575439453125
1/28/15,unanimously,1,-9.5558443069458,24.11501693725586
1/28/15,irena,3,-9.816225051879883,23.965858459472656
1/28/15,bidding_process,5,-10.14836597442627,24.41573715209961
1/28/15,cohesion,5,-9.965668678283691,23.725854873657227
1/28/15,triad,6,-9.594722747802734,24.857166290283203
1/28/15,ltd,11,-8.714728355407715,24.60047721862793
1/28/15,esbwr,-1,-10.212891578674316,25.776994705200195
1/28/15,shanghai_electric,-1,-11.379373550415039,24.367231369018555
1/28/15,finalisation,-1,-11.534600257873535,25.61013412475586
1/28/15,highly_enriched_uranium,8,-8.374268531799316,25.569406509399414
1/28/15,hungary,0,-10.373265266418457,22.60773468017578
1/28/15,crimea,0,-10.534652709960938,23.078453063964844
1/28/15,foreign_investment,5,-10.24577808380127,23.726301193237305
1/28/15,encloses,10,-10.803414344787598,26.562406539916992
1/28/15,landfill,8,-8.818894386291504,25.842702865600586
1/28/15,npcil,11,-9.0123872756958,24.737661361694336
1/28/15,korea_hydro,6,-9.536959648132324,25.009275436401367
1/28/15,nuclear_energy,-1,-9.318208694458008,23.51881980895996
1/28/15,nhon,-1,-11.918882369995117,23.997587203979492
1/28/15,power_demand,2,-11.269255638122559,23.79094696044922
1/28/15,biennium,5,-10.5294189453125,24.470500946044922
1/28/15,enriching,8,-8.15408992767334,25.500438690185547
1/28/15,auvere,-1,-11.299360275268555,24.904348373413086
1/28/15,argonne,4,-10.037073135375977,24.870887756347656
1/28/15,azerbaijan,0,-10.360243797302246,22.567764282226562
1/28/15,aboitiz,15,-11.908467292785645,25.19966697692871
1/28/15,counterterrorism,5,-9.262672424316406,23.595136642456055
1/28/15,factfinding,-1,-12.324605941772461,25.63968276977539
1/28/15,repository,8,-9.014082908630371,25.96721649169922
1/28/15,trilateral,5,-9.636539459228516,23.568090438842773
1/28/15,twh,2,-11.711618423461914,23.48239517211914
1/28/15,ase,15,-11.220478057861328,24.725536346435547
1/28/15,serv,-1,-11.977970123291016,25.899324417114258
1/28/15,nuclear_cooperation,5,-9.535161972045898,23.6114444732666
1/28/15,huadian,-1,-11.41260814666748,25.352527618408203
1/28/15,entrustment,-1,-12.138671875,25.60250473022461
1/28/15,waste_facility,8,-9.687742233276367,25.29998779296875
1/28/15,kalinin,-1,-11.45296573638916,25.537439346313477
1/28/15,gwh,2,-11.644122123718262,23.295408248901367
1/28/15,acting,-1,-8.888254165649414,23.87552261352539
1/28/15,rpv,-1,-11.839729309082031,25.435989379882812
1/28/15,iter,16,-9.941046714782715,25.014570236206055
1/28/15,energy_demand,2,-11.046862602233887,23.703350067138672
1/28/15,upgradation,-1,-10.301329612731934,24.809860229492188
1/28/15,euratom,5,-10.977124214172363,25.172868728637695
1/28/15,reactor_building,-1,-8.986433982849121,26.40408706665039
1/28/15,mined,7,-8.44876766204834,25.341529846191406
1/28/15,conglomerate,11,-8.8583984375,24.588842391967773
1/28/15,mutual,5,-9.275284767150879,23.460058212280273
1/28/15,adjunct,4,-9.447976112365723,22.727449417114258
1/28/15,belarus,0,-10.423787117004395,22.569795608520508
1/28/15,thinktank,15,-10.575824737548828,24.81946563720703
1/28/15,bhp,7,-8.572803497314453,24.729406356811523
1/28/15,cooperation,5,-9.467934608459473,23.319759368896484
1/28/15,reprocessing,8,-8.79508113861084,25.898807525634766
1/28/15,bylaw,5,-9.784333229064941,24.070077896118164
1/28/15,venture,11,-8.792826652526855,24.47685432434082
1/28/15,unsc,-1,-11.07236385345459,24.205961227416992
1/28/15,disobedience,5,-10.285795211791992,25.491004943847656
1/28/15,phwr,-1,-11.354620933532715,24.655630111694336
1/28/15,prohibiting,1,-8.497981071472168,23.35162925720215
1/28/15,pressurized,16,-9.610368728637695,26.6040096282959
1/28/15,electrolyzer,-1,-9.769281387329102,26.234882354736328
1/28/15,thuong,-1,-11.876798629760742,23.98415756225586
1/28/15,finalise,5,-9.199930191040039,23.747249603271484
1/28/15,sociology,4,-9.357356071472168,22.83806800842285
1/28/15,thermal,2,-11.32445240020752,23.33589744567871
1/28/15,nuclear_science,4,-9.714077949523926,24.49381446838379
1/28/15,un_general_assembly,1,-9.627729415893555,23.935428619384766
1/28/15,discovery,-1,-8.611104965209961,25.4536075592041
1/28/15,mox,8,-9.049206733703613,25.69524574279785
1/28/15,abwr,-1,-10.450423240661621,25.922956466674805
1/28/15,moldova,0,-10.549829483032227,22.612518310546875
1/28/15,vver,-1,-9.874048233032227,25.668228149414062
1/28/15,nuclear_liability,1,-9.118046760559082,23.459402084350586
1/28/15,china_national_nuclear,-1,-10.63968563079834,25.47737693786621
1/28/15,cornell,4,-9.551409721374512,22.80696678161621
1/28/15,navy,-1,-8.026301383972168,24.608518600463867
1/28/15,atmea,-1,-10.768172264099121,25.925745010375977
1/28/15,nti,6,-11.001115798950195,24.526288986206055
1/28/15,abstained,1,-11.114569664001465,24.128602981567383
1/28/15,redesigned,-1,-10.52554988861084,26.194120407104492
1/28/15,uae,0,-10.488495826721191,23.598793029785156
1/28/15,acquire,11,-8.583160400390625,24.47894859313965
1/28/15,turkish,0,-10.481210708618164,22.520889282226562
1/28/15,postgraduate,4,-9.487159729003906,22.749910354614258
1/28/15,rokkasho,-1,-11.911953926086426,25.579345703125
1/28/15,pcl,-1,-11.414981842041016,25.328462600708008
1/28/15,cleanup,8,-9.155357360839844,25.754961013793945
1/28/15,efacec,15,-12.145952224731445,25.74103546142578
1/28/15,mothballed,8,-10.099695205688477,25.466392517089844
1/28/15,meatpacking,-1,-11.182104110717773,25.791994094848633
1/28/15,itochu,-1,-9.765921592712402,24.74810791015625
1/28/15,kpm,-1,-11.961639404296875,25.29621696472168
1/28/15,inspection,3,-8.365209579467773,23.903152465820312
1/28/15,blueprint,-1,-9.054007530212402,23.854026794433594
1/28/15,entrenchment,15,-11.706113815307617,26.00048828125
1/28/15,reactor,8,-9.2257661819458,25.803546905517578
1/28/15,cnpc,-1,-11.542434692382812,24.4655818939209
1/28/15,heu,8,-9.093770980834961,25.458288192749023
1/28/15,energy_policy,5,-9.52723217010498,23.449865341186523
1/28/15,fast_reactor,5,-10.058403968811035,25.348108291625977
1/28/15,stability,5,-9.167593002319336,23.42060089111328
1/28/15,development_company,11,-8.846303939819336,24.52294158935547
1/28/15,finland,0,-10.441291809082031,22.794723510742188
1/28/15,dukovany,9,-9.871031761169434,25.552410125732422
1/28/15,restricting,1,-8.371439933776855,23.34046173095703
1/28/15,reipppp,5,-9.981340408325195,24.621442794799805
1/28/15,cernavod,9,-9.876299858093262,25.55638885498047
1/28/15,brookhaven,4,-10.071005821228027,24.67888069152832
1/28/15,power_grid,2,-11.24829387664795,23.851308822631836
1/28/15,commercial_reactor,8,-11.075311660766602,24.75639533996582
1/28/15,nei,-1,-10.48076343536377,25.41961097717285
1/28/15,frigate,-1,-8.009804725646973,24.574256896972656
1/28/15,taisei,15,-11.570425033569336,26.29741668701172
1/28/15,competitiveness,5,-9.50949764251709,23.20250701904297
1/28/15,eec,15,-11.899347305297852,25.795331954956055
1/28/15,aeoi,-1,-8.64586067199707,23.929141998291016
1/28/15,resolution,1,-9.604531288146973,24.24763298034668
1/28/15,hydropower,2,-11.330848693847656,23.27251625061035
1/28/15,maiduguri,2,-11.315186500549316,24.66716766357422
1/28/15,smes,5,-10.026158332824707,24.13138771057129
1/28/15,internals,15,-11.610146522521973,26.22330665588379
1/28/15,sumykhimprom,-1,-10.899272918701172,24.687313079833984
1/28/15,electricity_grid,2,-11.430322647094727,23.807933807373047
1/28/15,ensuring,5,-9.282295227050781,23.432788848876953
1/28/15,bioreactor,10,-10.70146369934082,26.72169303894043
1/28/15,psdp,5,-11.249372482299805,24.673566818237305
1/28/15,lwr,-1,-10.927590370178223,25.727590560913086
1/28/15,eprs,-1,-10.44636058807373,25.897598266601562
1/28/15,small_modular_reactor,8,-9.973328590393066,25.021347045898438
1/28/15,molten,16,-8.920418739318848,26.33816909790039
1/28/15,mvm,-1,-11.488885879516602,25.220224380493164
1/28/15,ceec,-1,-11.380160331726074,25.432804107666016
1/28/15,gas_cooled,16,-10.016023635864258,26.405420303344727
1/28/15,la_hague,-1,-11.425040245056152,25.82709312438965
1/28/15,rechecked,15,-10.843055725097656,24.897924423217773
1/28/15,national_energy_policy,-1,-11.540657043457031,24.886892318725586
1/28/15,vitrification,-1,-10.452018737792969,25.074079513549805
1/28/15,consortium,11,-9.043647766113281,24.8244686126709
1/28/15,reactor_unit,-1,-10.816130638122559,26.32681655883789
1/28/15,nuclear_reactor,8,-9.270450592041016,25.62789535522461
1/28/15,transition,5,-9.312409400939941,23.275915145874023
1/28/15,phat,-1,-11.838362693786621,23.999187469482422
1/28/15,firstenergy,11,-9.989877700805664,24.86832046508789
1/28/15,sinohydro,-1,-11.399083137512207,25.11012840270996
1/28/15,vital,5,-9.114495277404785,23.542320251464844
1/28/15,styrofoam,-1,-10.337331771850586,26.610271453857422
1/28/15,quart,15,-11.107246398925781,26.51027488708496
1/28/15,nuclear_power,3,-9.495067596435547,25.75117301940918
1/28/15,tsd,-1,-11.528179168701172,24.527626037597656
1/28/15,reactor_construction,6,-10.169951438903809,24.58731460571289
1/28/15,submarine,-1,-7.934225082397461,24.564395904541016
1/28/15,bilaterally,-1,-11.989618301391602,24.773250579833984
1/28/15,formality,5,-10.151012420654297,24.706933975219727
1/28/15,resilience,5,-9.069855690002441,23.366077423095703
1/28/15,acpr,17,-10.182085037231445,26.01688003540039
1/28/15,minded,-1,-10.708346366882324,26.095365524291992
1/28/15,substation,2,-11.19406509399414,23.60547637939453
1/28/15,renewables,2,-11.425263404846191,23.49003028869629
1/28/15,station,2,-11.315923690795898,22.964815139770508
1/28/15,inline,-1,-10.463648796081543,26.464040756225586
1/28/15,enrich,8,-8.191259384155273,25.573074340820312
1/28/15,bahrain,0,-10.59274673461914,23.41543197631836
1/28/15,newmont,7,-8.583686828613281,24.86391830444336
1/28/15,multinationals,-1,-10.9725341796875,24.958847045898438
1/28/15,mgt,-1,-11.881153106689453,25.036954879760742
1/28/15,fission,8,-8.4298095703125,25.553525924682617
1/28/15,containment_building,-1,-10.329916000366211,26.65651512145996
1/28/15,bwr,16,-9.871825218200684,26.597444534301758
1/28/15,naval_reactor,-1,-11.508953094482422,25.33538055419922
1/28/15,platinum,7,-8.697625160217285,25.320724487304688
1/28/15,solvent_extraction,-1,-10.795211791992188,26.46469497680664
1/28/15,posco,12,-11.12529182434082,24.33579444885254
1/28/15,boiling_water_reactor,-1,-9.94734001159668,26.36793327331543
1/28/15,radioactive_material,8,-8.745050430297852,25.985063552856445
1/28/15,greenlight,-1,-11.500041007995605,25.728153228759766
1/28/15,khnp,-1,-9.78901195526123,25.323720932006836
1/28/15,agrs,-1,-10.534717559814453,26.22563934326172
1/28/15,aero,10,-10.48754596710205,26.48494529724121
1/28/15,enrichment,8,-8.002010345458984,25.2997989654541
1/28/15,chubu,-1,-10.8820161819458,25.387601852416992
1/28/15,terrapower,-1,-11.417204856872559,26.08205223083496
1/28/15,jordan,0,-10.688692092895508,22.914302825927734
1/28/15,latvia,0,-10.3462495803833,22.53965187072754
1/28/15,microfiltration,10,-10.179971694946289,26.039306640625
1/28/15,yucca_mountain,8,-9.253288269042969,26.07828712463379
1/28/15,inspector,3,-8.4649658203125,24.01934051513672
1/28/15,uranium,8,-8.231400489807129,25.569225311279297
1/28/15,inl,8,-9.947732925415039,25.255043029785156
1/28/15,purex,-1,-11.400938034057617,26.305349349975586
1/28/15,transuranic,8,-10.043251037597656,26.119991302490234
1/28/15,energoatom,-1,-10.876103401184082,24.63335609436035
1/28/15,universalisation,15,-11.549155235290527,25.82141876220703
1/28/15,flamanville,-1,-10.716100692749023,25.851211547851562
1/28/15,ugo,15,-11.73282241821289,26.07530403137207
1/28/15,teollisuuden,-1,-12.02529239654541,25.004789352416992
1/28/15,milling_operation,-1,-10.793655395507812,25.035072326660156
1/28/15,biomass,2,-11.594868659973145,23.39498519897461
1/28/15,lanl,8,-11.012757301330566,25.94980812072754
1/28/15,mwth,-1,-9.889378547668457,26.63300132751465
1/28/15,banning,1,-8.341348648071289,23.294782638549805
1/28/15,cryogenic,-1,-10.110611915588379,26.53380584716797
1/28/15,epr,-1,-10.250041961669922,25.889968872070312
1/28/15,dry_cask,-1,-9.461691856384277,26.078779220581055
1/28/15,magnox,-1,-11.215598106384277,25.05894660949707
1/28/15,open_pit_mining,7,-8.825758934020996,25.36631965637207
1/28/15,nuclear_facility,8,-8.709277153015137,23.947467803955078
1/28/15,comminution,10,-10.398812294006348,26.673606872558594
1/28/15,inking,15,-11.39091968536377,25.976606369018555
1/28/15,demand,2,-11.188950538635254,23.684810638427734
1/28/15,snapback,-1,-11.778409004211426,26.045654296875
1/28/15,pressurised,16,-9.616291999816895,26.54720115661621
1/28/15,polymet,-1,-10.074563026428223,25.045312881469727
1/28/15,peaceful,3,-9.046743392944336,23.99180030822754
1/28/15,ansto,-1,-10.91347885131836,24.768014907836914
1/28/15,nanotechnology,4,-9.900816917419434,24.659515380859375
1/28/15,cnnc,11,-9.63329029083252,25.09786033630371
1/28/15,anthropology,4,-9.359294891357422,22.728281021118164
1/28/15,energy_plant,2,-10.924930572509766,23.380708694458008
1/28/15,hitachi,11,-8.982104301452637,24.785282135009766
1/28/15,enrollee,5,-10.446578979492188,24.469593048095703
1/28/15,un_security_council,1,-9.98026180267334,24.088712692260742
1/28/15,agenda,5,-9.236037254333496,23.290178298950195
1/28/15,purity,8,-8.978742599487305,25.57415771484375
1/28/15,aboveground,8,-9.404876708984375,26.086952209472656
1/28/15,copper,7,-8.455528259277344,25.17333984375
1/28/15,turkey,0,-10.398568153381348,22.676362991333008
1/28/15,water_reactor,16,-9.399710655212402,26.50189781188965
1/28/15,high_temperature_reactor,10,-11.455842971801758,26.686710357666016
1/28/15,output,2,-11.207259178161621,23.53990936279297
1/28/15,nuclear_engineering,4,-9.562792778015137,22.79270362854004
1/28/15,cyprus,0,-10.542710304260254,22.73029899597168
1/28/15,roadmap,5,-9.423788070678711,23.373525619506836
1/28/15,fast_breeder_reactor,16,-9.988451957702637,26.39066505432129
1/28/15,signed,5,-9.130252838134766,23.598920822143555
1/28/15,strengthening,5,-9.240798950195312,23.47954559326172
1/28/15,yangjiang,9,-10.068755149841309,25.993005752563477
1/28/15,urenco,-1,-11.534626007080078,25.506332397460938
1/28/15,belfer,15,-10.525557518005371,24.99952507019043
1/28/15,reactor_vessel,-1,-9.51887321472168,26.595661163330078
1/28/15,national_atomic_energy_agency,-1,-11.687752723693848,25.099409103393555
1/28/15,olkiluoto,-1,-10.18126392364502,24.891380310058594
1/28/15,prospecting,7,-9.667142868041992,25.535045623779297
1/28/15,ambitious,5,-9.35316276550293,23.37303352355957
1/28/15,hotseat,6,-10.099015235900879,24.57655906677246
1/28/15,nepa,-1,-11.024417877197266,24.520559310913086
1/28/15,armenia,0,-10.263320922851562,22.66214942932129
1/28/15,fissionable,8,-8.608055114746094,25.916881561279297
1/28/15,biofuels,2,-11.999505043029785,24.661739349365234
1/28/15,multinational,11,-8.793170928955078,24.60653305053711
1/28/15,cia,5,-9.235014915466309,23.819597244262695
1/28/15,reactor_technology,-1,-11.152887344360352,25.216014862060547
1/28/15,energy_consumption,2,-11.19981575012207,23.85590171813965
1/28/15,doctorate,4,-9.553116798400879,22.83611488342285
1/28/15,energy,2,-11.227509498596191,23.125761032104492
1/28/15,contaminated_material,-1,-11.078679084777832,25.97234344482422
1/28/15,tehran,3,-8.632095336914062,24.06407356262207
1/28/15,belene,9,-12.030336380004883,25.120128631591797
1/28/15,pwr,-1,-9.560087203979492,26.61876678466797
1/28/15,affordability,5,-9.97690486907959,24.373689651489258
1/28/15,cavendish,-1,-11.441624641418457,26.301095962524414
1/28/15,nnegc,-1,-11.95938491821289,25.385751724243164
1/28/15,generation_iii,-1,-9.895833015441895,26.08272361755371
1/28/15,tender,5,-9.28898811340332,24.325992584228516
1/28/15,bidding,5,-9.256574630737305,24.455129623413086
1/28/15,high_level_waste,-1,-11.452580451965332,26.44915008544922
1/28/15,finalizing,5,-8.91811466217041,23.49844741821289
1/28/15,hydro,2,-11.363404273986816,23.37088966369629
1/28/15,supercomputing,4,-10.53597640991211,25.122461318969727
1/28/15,government_approval,5,-10.18072509765625,24.32108497619629
1/28/15,earmark,1,-11.041237831115723,25.306583404541016
1/28/15,atomenergoproekt,-1,-10.948492050170898,24.911510467529297
1/28/15,inked,5,-8.821948051452637,23.26151466369629
1/28/15,verifiably,-1,-9.575879096984863,24.198932647705078
1/28/15,forrester,15,-11.153959274291992,25.65264892578125
1/28/15,tokai,-1,-11.151338577270508,25.907033920288086
1/28/15,sinomach,15,-11.883977890014648,26.20220375061035
1/28/15,electricity,2,-11.31256103515625,23.259708404541016
1/28/15,asn,-1,-11.044657707214355,24.91676902770996
1/28/15,voima,-1,-12.112739562988281,25.359922409057617
1/28/15,nuclear_programme,3,-8.790214538574219,23.93475914001465
1/28/15,electrowinning,10,-10.651030540466309,26.42229461669922
2/27/15,civil_nuclear,5,-9.235888481140137,23.336238861083984
2/27/15,ins,4,-10.29242992401123,25.047622680664062
2/27/15,ge_energy,11,-11.147622108459473,25.079978942871094
2/27/15,acquired,11,-8.73084831237793,24.63337516784668
2/27/15,morocco,0,-10.534738540649414,22.65860939025879
